date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2020-07-21,"Columbus, OH","Eugene, OR",530.26,526,8.3
2022-05-26,"Fargo, ND","Omaha, NE",2971.47,713,33.99
2023-08-11,"Pittsburgh, PA","Jacksonville, FL",2091.32,878,30.26
2020-05-12,"Plano, TX","Flint, MI",1757.67,233,20.36
2020-08-16,"Myrtle Beach, SC","Lexington, KY",1886.54,221,20.74
2022-10-11,"Milwaukee, WI","Mobile, AL",3968.32,822,40.27
2020-09-25,"Sacramento, CA","Boston, MA",3415.52,96,39.7
2020-01-18,"Jackson, MS","Minneapolis, MN",201.15,208,1.88
2020-10-08,"Bonita Springs, FL","Austin, TX",2680.77,472,36.07
2021-07-10,"Long Beach, CA","Appleton, WI",1439.58,247,13.85
2021-08-27,"Oakland, CA","Columbus, OH",2841.89,233,24.04
2022-02-22,"Baton Rouge, LA","Indianapolis, IN",4833.81,795,54.83
2020-05-03,"Lansing, MI","Colorado Springs, CO",2378.27,979,24.02
2020-02-17,"Lakeland, FL","Las Vegas, NV",3813.33,408,38.08
2020-01-16,"Sacramento, CA","New York, NY",373.84,72,3.52
2022-05-29,"Wilmington, NC","Oakland, CA",690.04,321,6.19
2021-05-08,"San Francisco, CA","Denton, TX",1528.23,425,25.35
2022-03-12,"Fort Worth, TX","Arlington, TX",1383.44,696,14.1
2020-07-04,"Minneapolis, MN","Arlington, TX",1460.67,453,13.19
2020-05-28,"Aurora, CO","Milwaukee, WI",4620.16,689,73.12
2023-07-30,"Cincinnati, OH","Nashua, NH",3389.75,448,36.52
2021-11-01,"Kennewick, WA","Enterprise, NV",3841.53,946,36.54
2022-03-15,"Aguadilla, PR","Anchorage, AK",4298.53,614,39.54
2023-06-04,"Akron, OH","Boise, ID",1510.24,632,16.13
2020-04-08,"Charlotte, NC","Shreveport, LA",1540.27,278,17.87
2023-12-05,"Rochester, NY","Green Bay, WI",1617.23,790,24.59
2022-06-20,"Tulsa, OK","Huntsville, AL",1248.55,983,13.41
2023-08-29,"Buffalo, NY","Richmond, VA",1994.83,375,25.05
2020-01-27,"Santa Rosa, CA","Rockford, IL",1987.8,962,17.07
2023-04-20,"Round Lake Beach, IL","Henderson, NV",1201.4,871,19.69
2023-03-07,"San Antonio, TX","Irving, TX",1940.97,889,17.52
2021-01-30,"Scottsdale, AZ","Buffalo, NY",4821.41,352,56.58
2021-11-03,"Riverside, CA","Peoria, IL",3303.55,726,33.12
2021-08-19,"Youngstown, OH","Tallahassee, FL",1984.26,544,19.23
2023-07-23,"Montgomery, AL","Springfield, MO",189.51,624,2.5
2022-07-06,"Salt Lake City, UT","Newark, NJ",3112.47,636,37.01
2020-12-11,"Durham, NC","Chicago, IL",1323.94,921,16.48
2020-12-19,"Santa Rosa, CA","Eugene, OR",1629.1,599,15.74
2020-09-22,"Round Lake Beach, IL","Irving, TX",830.98,265,8.86
2021-05-10,"Palm Bay, FL","Sacramento, CA",2780.99,383,24.4
2023-01-25,"Columbus, GA","Kennewick, WA",2299.74,886,20.84
2020-06-29,"Long Beach, CA","Bakersfield, CA",1874.93,742,16.97
2021-02-05,"Denver, CO","Oakland, CA",4380.26,243,72.41
2023-01-30,"Lexington, KY","Detroit, MI",3713.74,782,32.32
2021-03-16,"Henderson, NV","Madison, WI",897.04,825,9.3
2022-09-03,"Gilbert, AZ","Eugene, OR",4501.87,834,61.27
2020-08-14,"Dallas, TX","Kennewick, WA",947.66,886,15.23
2020-08-21,"Deltona, FL","Indio, CA",4011.01,380,51.69
2020-01-06,"Garland, TX","Chicago, IL",1789.78,420,19.2
2021-05-03,"Knoxville, TN","Hialeah, FL",4477.43,331,37.36
2020-07-21,"Boise, ID","Riverside, CA",2447.81,134,21.19
2024-01-12,"Winter Haven, FL","Peoria, IL",4706.14,596,64.57
2020-02-28,"Chattanooga, TN","Brooklyn, NY",1931.27,882,28.15
2022-06-14,"Hialeah, FL","Providence, RI",3599.71,564,52.93
2022-01-27,"Wichita, KS","Round Lake Beach, IL",4736.93,420,40.99
2023-05-02,"Salt Lake City, UT","Kansas City, MO",1307.58,111,19.99
2022-09-14,"Columbus, OH","Montgomery, AL",4594.91,841,72.74
2020-06-10,"Bridgeport, CT","Seattle, WA",2783.99,701,24.72
2023-04-19,"Appleton, WI","Jersey City, NJ",4477.67,880,67.66
2023-08-06,"New Haven, CT","Miami, FL",2072.54,166,24.31
2022-06-19,"Las Vegas, NV","Arlington, VA",4738.88,621,46.88
2020-02-14,"Victorville, CA","Long Beach, CA",591.64,147,5.77
2022-04-11,"Des Moines, IA","St. Petersburg, FL",1157.47,356,13.65
2021-02-02,"Pensacola, FL","Raleigh, NC",1201.34,489,15.91
2023-01-02,"York, PA","Charleston, SC",2658.18,87,33.18
2021-07-18,"Birmingham, AL","Tampa, FL",1209.67,336,16.25
2023-06-19,"Allentown, PA","Sacramento, CA",1093.15,112,15.8
2020-07-13,"Charleston, SC","San Diego, CA",2690.44,414,34.26
2020-07-02,"Atlanta, GA","Baton Rouge, LA",3560.44,885,30.61
2021-08-05,"Bremerton, WA","York, PA",3339.98,792,51.28
2024-01-16,"Fremont, CA","New York, NY",4233.92,852,36.51
2021-03-24,"Dayton, OH","Tulsa, OK",4790.28,429,41.27
2024-01-31,"Albuquerque, NM","Virginia Beach, VA",2164.33,983,19.9
2022-09-24,"Fayetteville, AR","Rockford, IL",233.8,689,3.73
2020-11-02,"New Orleans, LA","Fresno, CA",1822.7,459,29.01
2021-08-29,"St. Paul, MN","Oxnard, CA",705.04,755,6.19
2022-06-07,"Allentown, PA","Durham, NC",3660.68,225,39.44
2021-06-25,"Columbia, SC","Rochester, NY",408.87,607,6.56
2021-07-31,"Bremerton, WA","Rochester, NY",3687.15,431,32.08
2023-07-29,"New Orleans, LA","Santa Clarita, CA",558.42,746,4.67
2020-04-10,"Flint, MI","Poughkeepsie, NY",810.39,487,8.05
2021-10-26,"Peoria, IL","Madison, WI",3193.62,806,36.87
2023-06-05,"Queens, NY","Knoxville, TN",3362.17,652,50.45
2021-09-25,"Anchorage, AK","Queens, NY",4660.54,442,45.97
2020-10-19,"Salt Lake City, UT","Lubbock, TX",1371.32,439,13.02
2022-10-30,"Jersey City, NJ","St. Louis, MO",704.81,109,6.39
2023-10-01,"Durham, NC","Modesto, CA",3450.08,326,35.1
2023-04-17,"Detroit, MI","North Las Vegas, NV",2654.64,342,35.24
2021-09-18,"Bridgeport, CT","San Diego, CA",3183.01,126,46.91
2021-07-11,"New Orleans, LA","Providence, RI",3768.16,659,39.45
2023-02-15,"Atlanta, GA","Kissimmee, FL",2663.64,437,34.36
2020-04-06,"Green Bay, WI","Stockton, CA",853.31,943,10.92
2020-06-26,"Lincoln, NE","Augusta, GA",254.09,289,3.97
2020-10-08,"Fayetteville, AR","McAllen, TX",1020.39,643,11.1
2022-11-04,"Chattanooga, TN","Akron, OH",1345.11,275,14.67
2024-02-01,"Henderson, NV","Charlotte, NC",943.01,370,15.02
2023-08-05,"Kissimmee, FL","Indio, CA",2773.25,630,23.52
2020-03-19,"Springfield, MA","Springfield, MO",3217.56,135,40.69
2022-01-05,"Green Bay, WI","Palm Bay, FL",2967.71,286,47.31
2020-09-03,"St. Louis, MO","Arlington, VA",2559.11,307,26.97
2021-04-27,"Pensacola, FL","Staten Island, NY",3434.75,895,55.4
2021-08-30,"St. Louis, MO","Anchorage, AK",3830.39,367,48.0
2020-05-25,"Riverside, CA","Austin, TX",1438.17,343,15.16
2020-02-29,"Mesa, AZ","Laredo, TX",4751.81,806,66.66
2021-04-18,"Henderson, NV","Chesapeake, VA",4103.63,576,52.73
2021-05-28,"Bremerton, WA","Tulsa, OK",1801.83,523,20.32
2020-12-31,"South Bend, IN","Eugene, OR",3000.46,774,26.79
2021-01-31,"Poughkeepsie, NY","Akron, OH",3331.37,732,43.36
2021-05-19,"Jersey City, NJ","Manhattan, NY",2281.15,326,37.54
2021-10-09,"South Bend, IN","Aurora, CO",3123.86,569,51.92
2023-02-05,"Austin, TX","Green Bay, WI",4904.3,873,44.61
2021-10-04,"Jacksonville, FL","Grand Rapids, MI",1531.79,456,13.9
2021-02-26,"Nashua, NH","Columbus, GA",1710.74,371,15.69
2020-05-16,"Santa Clarita, CA","Brownsville, TX",767.45,236,10.39
2020-09-07,"Columbus, GA","Indianapolis, IN",4148.54,662,47.94
2022-10-10,"Arlington, VA","San Juan, PR",4786.97,126,57.79
2023-01-24,"Corpus Christi, TX","Peoria, IL",2875.52,304,30.2
2022-12-23,"Los Angeles, CA","Shreveport, LA",1389.47,415,21.99
2022-06-13,"Newark, NJ","Bakersfield, CA",449.5,313,6.37
2020-10-30,"Irvine, CA","Jacksonville, FL",4827.23,515,80.28
2023-02-05,"Mission Viejo, CA","Killeen, TX",237.01,853,2.25
2023-06-25,"Pensacola, FL","Lafayette, LA",381.24,62,4.56
2021-11-01,"Asheville, NC","San Juan, PR",4445.84,802,47.88
2023-05-22,"York, PA","Augusta, GA",3642.33,888,57.77
2021-03-21,"Knoxville, TN","Omaha, NE",2513.83,825,21.96
2022-08-27,"Arlington, VA","Lincoln, NE",210.84,245,2.59
2021-09-13,"Chula Vista, CA","Garland, TX",3243.08,308,38.05
2021-09-05,"Virginia Beach, VA","Poughkeepsie, NY",1160.39,530,18.73
2021-10-23,"Enterprise, NV","Winter Haven, FL",2874.2,215,34.32
2020-09-21,"Lincoln, NE","Columbia, SC",1269.77,152,20.5
2021-08-04,"Palm Bay, FL","Fresno, CA",1276.64,72,21.25
2021-09-16,"Honolulu, HI","South Bend, IN",2547.25,778,29.24
2021-06-03,"Los Angeles, CA","Raleigh, NC",4145.76,91,41.2
2021-10-29,"Buffalo, NY","Scottsdale, AZ",813.23,152,12.62
2023-07-25,"Tallahassee, FL","Kissimmee, FL",4843.71,790,43.31
2023-01-03,"Scottsdale, AZ","Riverside, CA",1765.5,629,16.02
2020-01-14,"Augusta, GA","Ann Arbor, MI",369.55,297,4.58
2021-04-07,"Oklahoma City, OK","Mission Viejo, CA",4509.83,92,45.96
2022-08-23,"Syracuse, NY","Chandler, AZ",4138.81,884,40.26
2022-12-08,"Virginia Beach, VA","Henderson, NV",2368.96,927,38.81
2021-08-08,"Kansas City, MO","St. Paul, MN",2710.81,834,31.93
2021-03-16,"Dallas, TX","Bridgeport, CT",222.61,667,2.44
2022-07-17,"Ann Arbor, MI","St. Paul, MN",1835.03,79,21.22
2021-12-10,"Asheville, NC","Columbus, GA",1939.55,316,16.58
2023-12-07,"Miami, FL","Palm Bay, FL",4481.12,801,54.71
2023-04-03,"Louisville, KY","Worcester, MA",1930.3,373,20.36
2023-12-11,"Akron, OH","Winston-Salem, NC",4430.87,607,37.25
2022-10-02,"Fresno, CA","Oakland, CA",4657.65,135,57.4
2023-01-23,"Washington, DC","Albany, NY",520.79,742,7.77
2023-04-21,"Cape Coral, FL","Boston, MA",508.29,426,4.43
2020-10-28,"Tulsa, OK","Victorville, CA",4491.24,414,44.75
2021-04-03,"Staten Island, NY","Columbus, GA",1331.37,237,18.01
2021-05-16,"Detroit, MI","Brownsville, TX",4289.78,749,47.51
2023-09-27,"Appleton, WI","Augusta, GA",4027.57,659,40.11
2022-02-14,"Glendale, AZ","Winston-Salem, NC",2691.65,799,24.43
2021-10-23,"Albuquerque, NM","Durham, NC",217.37,543,3.08
2022-05-07,"Asheville, NC","Norfolk, VA",1903.58,823,17.72
2023-01-29,"Augusta, GA","Greenville, SC",2054.26,150,20.65
2020-09-18,"Manhattan, NY","Fargo, ND",811.64,408,7.46
2021-10-17,"Scranton, PA","Ann Arbor, MI",3517.67,472,37.51
2023-11-05,"Boise, ID","Tulsa, OK",1566.29,444,16.25
2023-02-28,"Reno, NV","Birmingham, AL",3410.88,87,36.01
2021-05-30,"Chicago, IL","Portland, OR",2276.52,173,24.21
2023-09-19,"Cleveland, OH","Santa Ana, CA",642.46,718,5.49
2022-07-11,"Denton, TX","Tallahassee, FL",3009.3,536,40.83
2022-05-21,"Detroit, MI","Omaha, NE",1728.17,69,15.97
2021-05-03,"Akron, OH","New York, NY",1040.05,812,11.15
2021-03-26,"Washington, DC","Flint, MI",1490.3,582,21.61
2022-06-06,"Birmingham, AL","Lansing, MI",2071.28,297,21.7
2020-03-17,"Aurora, CO","Manhattan, NY",4257.88,138,36.28
2023-09-20,"Providence, RI","Irvine, CA",1829.89,615,22.98
2023-04-17,"Deltona, FL","Scottsdale, AZ",576.2,413,5.55
2024-01-10,"Garland, TX","Spokane, WA",3866.14,735,60.62
2023-12-31,"Columbus, GA","Bronx, NY",3794.4,545,55.81
2022-08-14,"Grand Rapids, MI","Lincoln, NE",4937.67,925,43.17
2022-01-23,"Palm Bay, FL","Louisville, KY",4394.84,638,40.91
2023-06-15,"Providence, RI","Concord, NC",4844.02,889,45.13
2021-09-30,"Las Vegas, NV","Lexington, KY",4768.87,943,47.21
2021-02-24,"Bakersfield, CA","Madison, WI",1580.71,401,13.21
2023-07-11,"Washington, DC","Springfield, MA",1235.28,931,15.98
2021-07-06,"Akron, OH","Kissimmee, FL",357.93,891,5.58
2023-09-18,"Canton, OH","Asheville, NC",1437.68,248,16.32
2020-01-13,"Green Bay, WI","Oxnard, CA",2253.42,638,35.27
2022-12-10,"Las Vegas, NV","Madison, WI",4249.13,549,67.52
2021-08-16,"Savannah, GA","Greenville, SC",554.09,84,6.83
2020-11-07,"Chandler, AZ","Concord, NC",935.03,973,10.25
2022-10-13,"Kansas City, MO","South Bend, IN",3159.2,708,37.18
2024-02-05,"Corpus Christi, TX","Oakland, CA",4499.24,602,41.56
2023-04-26,"Lubbock, TX","St. Louis, MO",1817.03,374,22.05
2022-03-02,"Modesto, CA","Washington, DC",2581.0,542,30.78
2020-09-10,"Kennewick, WA","Louisville, KY",527.71,193,4.53
2022-08-28,"Killeen, TX","El Paso, TX",1826.04,437,20.47
2021-01-31,"Washington, DC","Tucson, AZ",1383.8,508,16.61
2020-08-30,"Denton, TX","Davenport, IA",4504.06,687,59.68
2023-08-09,"Manhattan, NY","Nashua, NH",1038.03,278,17.16
2022-09-12,"Oklahoma City, OK","Salem, OR",3168.95,745,42.7
2020-04-15,"Killeen, TX","Cleveland, OH",4073.26,605,42.04
2022-12-28,"Eugene, OR","Jersey City, NJ",3251.88,510,44.44
2023-07-04,"Denton, TX","Chesapeake, VA",198.43,815,2.49
2022-09-06,"Anaheim, CA","Bonita Springs, FL",1424.24,402,17.35
2021-04-13,"Henderson, NV","Miami, FL",3434.26,222,32.46
2021-12-25,"Dayton, OH","York, PA",4652.68,315,46.01
2020-12-04,"El Paso, TX","Chandler, AZ",293.04,488,4.04
2020-05-13,"St. Paul, MN","Hartford, CT",2690.77,513,32.81
2023-06-20,"Kennewick, WA","Lexington, KY",2907.07,607,24.27
2023-07-19,"Lubbock, TX","Canton, OH",751.77,268,6.71
2022-12-14,"Louisville, KY","Scranton, PA",1125.1,941,9.81
2023-06-10,"Stockton, CA","Appleton, WI",2912.33,425,41.84
2023-09-07,"Little Rock, AR","Scranton, PA",2947.21,311,39.59
2021-06-14,"Enterprise, NV","Kansas City, MO",3325.1,784,39.17
2022-01-10,"Garland, TX","Mobile, AL",4286.3,910,48.23
2023-05-07,"San Antonio, TX","Stockton, CA",2879.93,701,36.97
2023-10-07,"Enterprise, NV","Jacksonville, FL",3867.77,215,50.08
2020-07-08,"Philadelphia, PA","Tampa, FL",541.68,373,4.88
2023-09-23,"Lincoln, NE","Santa Rosa, CA",1743.46,125,21.49
2023-03-15,"Fayetteville, AR","Pensacola, FL",4076.7,763,49.32
2022-10-10,"Miami, FL","Oxnard, CA",4036.17,243,34.31
2023-01-07,"Aurora, CO","Nashua, NH",2456.78,869,30.75
2021-09-04,"Modesto, CA","Tampa, FL",218.05,950,3.6
2022-03-12,"Portland, OR","Brooklyn, NY",3992.06,861,45.1
2022-02-01,"Las Vegas, NV","Seattle, WA",1148.5,883,10.54
2020-12-08,"Portland, OR","Wichita, KS",412.66,366,4.2
2024-02-01,"Manhattan, NY","Ogden, UT",1493.23,652,15.25
2022-04-18,"St. Paul, MN","Boise, ID",3123.18,857,31.8
2024-01-14,"Palm Bay, FL","Provo, UT",519.15,474,5.02
2021-07-17,"Appleton, WI","New Orleans, LA",4659.15,206,58.73
2023-11-13,"Albuquerque, NM","San Diego, CA",255.22,325,2.64
2021-12-07,"San Jose, CA","Port St. Lucie, FL",1372.96,928,13.11
2020-02-16,"Arlington, TX","San Francisco, CA",3797.4,297,35.33
2023-09-27,"Jersey City, NJ","Omaha, NE",373.16,919,4.06
2022-06-10,"Canton, OH","Tallahassee, FL",3194.73,377,44.79
2020-08-05,"Bremerton, WA","Chicago, IL",1974.4,325,24.58
2024-01-13,"Buffalo, NY","Lubbock, TX",517.37,424,5.04
2023-07-01,"Reading, PA","Provo, UT",4747.52,104,65.49
2021-11-03,"Santa Ana, CA","South Bend, IN",3396.99,740,36.49
2022-04-23,"Staten Island, NY","Long Beach, CA",1492.33,254,17.98
2023-03-07,"Charleston, SC","Pittsburgh, PA",1129.33,442,11.12
2022-03-28,"Lakeland, FL","Oklahoma City, OK",4947.49,880,73.94
2020-09-28,"Madison, WI","Mesa, AZ",1800.41,248,23.11
2022-07-23,"Poughkeepsie, NY","Mission Viejo, CA",2600.42,759,34.14
2023-08-29,"Montgomery, AL","Provo, UT",4060.9,664,44.15
2023-11-29,"Brownsville, TX","Concord, NC",2775.82,676,23.79
2021-04-25,"San Antonio, TX","St. Paul, MN",2491.95,508,35.71
2022-07-09,"Manhattan, NY","Baltimore, MD",1325.78,965,13.53
2020-10-11,"Columbia, SC","New Haven, CT",2879.19,283,28.64
2020-03-27,"South Bend, IN","Syracuse, NY",1280.41,57,10.97
2021-03-20,"Arlington, VA","Toledo, OH",2547.63,202,25.7
2021-06-22,"Corpus Christi, TX","Boston, MA",1469.61,918,13.12
2020-09-19,"Lansing, MI","Albany, NY",4352.87,407,57.47
2023-06-23,"Stockton, CA","Garland, TX",4604.78,78,71.08
2021-02-15,"New York, NY","El Paso, TX",1607.64,567,16.85
2021-07-06,"Harrisburg, PA","Fort Worth, TX",942.38,825,10.79
2022-10-17,"Arlington, VA","Hialeah, FL",1017.79,964,8.82
2020-05-13,"Canton, OH","Knoxville, TN",1025.27,454,9.15
2021-05-23,"Wilmington, NC","Nashua, NH",1985.73,765,19.89
2022-07-06,"Austin, TX","Akron, OH",3838.86,924,38.98
2022-03-03,"South Bend, IN","York, PA",2717.97,98,24.33
2022-11-19,"Mobile, AL","Port St. Lucie, FL",4314.91,103,52.18
2022-12-03,"Bronx, NY","Hialeah, FL",290.01,458,4.31
2021-04-21,"Chattanooga, TN","Appleton, WI",3989.33,445,34.18
2023-04-23,"Indianapolis, IN","Albuquerque, NM",1475.72,149,18.06
2023-06-28,"Poughkeepsie, NY","Savannah, GA",3454.27,641,57.31
2023-03-31,"New Haven, CT","Poughkeepsie, NY",3992.71,595,40.35
2021-11-30,"Mesa, AZ","Mission Viejo, CA",1174.97,805,10.62
2021-10-26,"Las Vegas, NV","Deltona, FL",4996.41,91,49.42
2021-07-08,"Bridgeport, CT","Atlanta, GA",4156.25,682,47.32
2021-06-14,"Madison, WI","Santa Ana, CA",4787.19,307,47.17
2023-03-05,"Victorville, CA","Boston, MA",4546.64,829,50.52
2023-07-06,"Glendale, AZ","Kissimmee, FL",2438.43,780,29.74
2022-10-17,"Aguadilla, PR","New Haven, CT",2759.91,992,26.34
2022-10-20,"New Orleans, LA","Seattle, WA",2522.79,789,36.18
2021-09-22,"South Bend, IN","Omaha, NE",1573.81,196,13.68
2020-02-07,"Tulsa, OK","McAllen, TX",1767.76,740,20.23
2022-09-07,"Louisville, KY","Baton Rouge, LA",3090.29,302,31.88
2023-05-31,"Fort Worth, TX","Palm Bay, FL",629.82,439,10.29
2022-05-18,"Gilbert, AZ","Atlanta, GA",2444.36,310,30.08
2021-10-11,"Killeen, TX","Tampa, FL",3592.19,918,38.23
2023-05-08,"Eugene, OR","Victorville, CA",553.35,179,8.41
2021-10-26,"Memphis, TN","Fargo, ND",4741.44,306,76.42
2020-08-23,"Garland, TX","Chesapeake, VA",727.58,845,9.11
2020-05-12,"Appleton, WI","Mission Viejo, CA",1114.31,737,10.6
2021-04-19,"Minneapolis, MN","Syracuse, NY",2033.2,220,22.42
2023-05-06,"Scottsdale, AZ","Phoenix, AZ",4031.69,413,56.31
2023-11-04,"Brownsville, TX","Irvine, CA",2301.13,424,20.16
2022-03-16,"Fort Worth, TX","Baton Rouge, LA",2911.76,617,24.75
2024-01-17,"Salem, OR","Denver, CO",2004.01,848,22.77
2022-06-01,"St. Paul, MN","Aguadilla, PR",518.23,554,7.72
2023-11-29,"Nashua, NH","Houston, TX",2915.2,718,38.19
2020-12-09,"Palm Bay, FL","Lexington, KY",406.47,879,5.81
2021-10-25,"Cincinnati, OH","Portland, OR",3545.46,813,47.29
2020-08-11,"Chula Vista, CA","Norfolk, VA",4785.56,823,69.42
2023-03-25,"Peoria, IL","Dayton, OH",310.96,231,2.69
2022-05-21,"Nashville, TN","Fresno, CA",4278.01,133,64.92
2020-06-17,"San Jose, CA","Hialeah, FL",2863.62,72,33.33
2021-05-18,"Detroit, MI","Deltona, FL",3531.43,561,38.97
2022-01-10,"Louisville, KY","Chicago, IL",1673.07,934,17.68
2020-03-02,"Pensacola, FL","Appleton, WI",3796.17,107,34.12
2023-07-12,"Aurora, CO","Sacramento, CA",4740.82,224,64.38
2020-08-25,"Henderson, NV","Jersey City, NJ",802.02,331,8.53
2023-11-18,"Springfield, MA","Plano, TX",2368.09,743,36.23
2022-03-26,"Scranton, PA","Durham, NC",1885.21,566,16.19
2021-01-24,"Los Angeles, CA","Boise, ID",3127.49,553,32.78
2022-05-05,"Staten Island, NY","Concord, CA",1948.16,710,23.64
2020-06-26,"Ogden, UT","Bridgeport, CT",3117.24,955,26.67
2021-10-23,"Modesto, CA","Syracuse, NY",4131.94,994,39.05
2023-10-22,"Colorado Springs, CO","Peoria, IL",4786.29,721,52.14
2023-01-18,"Miami, FL","Syracuse, NY",1814.8,930,25.29
2021-01-29,"Oxnard, CA","Allentown, PA",1845.43,571,15.6
2020-05-03,"Huntsville, AL","Lincoln, NE",674.34,955,10.31
2020-01-24,"Little Rock, AR","Enterprise, NV",3809.02,827,50.62
2023-07-09,"Dayton, OH","Tampa, FL",3326.73,685,50.89
2022-04-30,"Henderson, NV","Glendale, AZ",660.85,924,9.43
2021-12-30,"Las Vegas, NV","Santa Clarita, CA",3012.2,619,30.92
2021-12-17,"Philadelphia, PA","Detroit, MI",3601.02,471,35.48
2020-07-18,"Fort Wayne, IN","Garland, TX",3829.31,685,36.16
2022-01-13,"Augusta, GA","Orlando, FL",1608.17,113,19.48
2024-01-24,"Cleveland, OH","St. Louis, MO",3018.05,371,41.85
2021-04-06,"Denton, TX","Indio, CA",3885.31,224,43.08
2023-12-04,"Wichita, KS","Bridgeport, CT",3278.79,301,34.22
2021-02-11,"Columbus, OH","Appleton, WI",2145.65,170,30.86
2022-05-28,"Palm Bay, FL","Kennewick, WA",2698.81,788,26.46
2021-12-14,"Worcester, MA","Dallas, TX",549.08,732,7.9
2021-01-05,"Virginia Beach, VA","Sacramento, CA",3231.54,936,29.79
2024-01-15,"Santa Ana, CA","San Francisco, CA",2742.17,717,29.02
2022-09-28,"Bronx, NY","Memphis, TN",675.93,553,5.68
2021-12-15,"Dayton, OH","Louisville, KY",1284.13,217,15.46
2021-11-21,"Pensacola, FL","Scottsdale, AZ",1001.56,125,8.46
2020-02-14,"Pittsburgh, PA","Charleston, SC",4959.05,129,81.38
2021-10-10,"Greensboro, NC","Oakland, CA",495.24,132,6.17
2022-04-23,"Round Lake Beach, IL","Providence, RI",1930.71,668,18.59
2023-01-17,"Brownsville, TX","Milwaukee, WI",4813.19,542,63.76
2020-10-01,"Flint, MI","San Antonio, TX",4405.15,512,66.85
2021-05-20,"Garland, TX","Modesto, CA",1251.41,491,12.91
2021-09-27,"Enterprise, NV","Indianapolis, IN",2755.13,682,30.29
2021-06-22,"St. Paul, MN","South Bend, IN",3827.98,303,57.07
2020-01-31,"Harrisburg, PA","Mobile, AL",4411.35,635,43.55
2020-06-15,"Detroit, MI","Peoria, IL",785.86,349,7.2
2022-02-26,"Houston, TX","Santa Rosa, CA",1734.93,126,17.62
2020-08-27,"Atlanta, GA","Lancaster, PA",1345.54,926,19.93
2020-09-26,"Santa Ana, CA","Scottsdale, AZ",312.27,683,2.99
2020-05-09,"McAllen, TX","Atlanta, GA",3289.15,62,40.32
2022-04-22,"Savannah, GA","Santa Ana, CA",1445.99,826,14.69
2022-04-07,"Lincoln, NE","Antioch, CA",644.49,380,7.95
2022-09-22,"Canton, OH","St. Paul, MN",3414.4,859,39.93
2020-05-23,"Baltimore, MD","Denton, TX",1795.57,594,17.35
2020-03-13,"Colorado Springs, CO","Staten Island, NY",1652.14,825,19.11
2021-12-31,"Rockford, IL","Trenton, NJ",3123.67,947,27.75
2022-10-21,"New York, NY","Salt Lake City, UT",2075.28,726,19.22
2022-09-24,"Greensboro, NC","Victorville, CA",3316.3,856,30.73
2023-08-02,"Memphis, TN","Tallahassee, FL",3982.71,731,37.0
2022-02-09,"Baton Rouge, LA","Plano, TX",1123.0,79,11.68
2020-06-21,"Staten Island, NY","Cape Coral, FL",572.31,114,4.99
2023-01-17,"Concord, NC","Atlanta, GA",4618.1,187,40.59
2021-10-11,"Plano, TX","Henderson, NV",1393.13,645,22.07
2023-08-31,"Providence, RI","Corpus Christi, TX",1410.73,541,13.53
2023-05-11,"Staten Island, NY","Fremont, CA",1618.43,479,15.25
2021-04-04,"Philadelphia, PA","Allentown, PA",2267.62,143,31.82
2021-10-31,"Ann Arbor, MI","Irving, TX",4880.28,247,79.69
2021-07-09,"Queens, NY","Laredo, TX",2085.58,573,28.2
2021-04-12,"Bridgeport, CT","Riverside, CA",2121.2,376,18.65
2021-04-21,"Cape Coral, FL","South Bend, IN",1039.34,450,9.76
2022-09-03,"Asheville, NC","Madison, WI",344.28,109,2.96
2021-04-23,"Miami, FL","Dayton, OH",2950.97,639,33.0
2020-03-15,"Dayton, OH","Omaha, NE",4358.49,202,36.62
2023-11-06,"Indianapolis, IN","Gilbert, AZ",975.71,139,12.32
2022-05-25,"Anchorage, AK","Enterprise, NV",688.34,846,5.74
2020-09-28,"Boston, MA","Little Rock, AR",1294.99,502,15.0
2024-01-06,"Manhattan, NY","Flint, MI",1462.11,645,23.95
2020-09-14,"Anaheim, CA","Fayetteville, NC",1798.87,315,22.21
2020-02-11,"Winter Haven, FL","Colorado Springs, CO",4117.72,73,42.52
2022-04-15,"Gilbert, AZ","Greenville, SC",572.05,344,8.85
