date,from_city,to_city,distance_km,load_kg,delivery_time_hr
2023-04-21,"Santa Ana, CA","Henderson, NV",3990.34,641,52.31
2024-01-04,"Winter Haven, FL","Bremerton, WA",3815.19,316,44.71
2024-01-23,"Fort Wayne, IN","Nashville, TN",680.08,403,9.97
2020-11-13,"Dayton, OH","Wilmington, NC",4740.22,636,48.99
2022-06-20,"Chandler, AZ","Portland, OR",255.86,644,3.97
2024-02-06,"Davenport, IA","Lubbock, TX",3087.03,230,30.03
2021-12-08,"Chandler, AZ","Augusta, GA",4771.02,514,41.63
2023-08-25,"Aurora, CO","Green Bay, WI",2861.92,790,31.06
2022-09-26,"St. Louis, MO","Indianapolis, IN",353.52,332,5.74
2023-03-20,"Washington, DC","Reading, PA",2381.2,940,22.98
2020-12-06,"Palm Bay, FL","Lubbock, TX",3600.09,230,44.34
2021-07-24,"San Francisco, CA","Worcester, MA",1349.85,480,19.5
2022-04-03,"Boise, ID","Greensboro, NC",3041.58,243,34.05
2020-11-11,"Madison, WI","Minneapolis, MN",3001.53,109,27.05
2023-07-17,"New Orleans, LA","Denton, TX",1758.84,918,16.86
2023-06-23,"Shreveport, LA","Jersey City, NJ",4245.55,51,51.74
2021-07-31,"Aurora, CO","Irving, TX",4653.47,502,57.69
2022-04-20,"Glendale, AZ","Asheville, NC",1500.61,588,14.58
2020-06-02,"Kansas City, MO","Indio, CA",3327.98,572,30.3
2023-02-18,"York, PA","Wichita, KS",3088.75,352,40.54
2020-08-04,"Charlotte, NC","Toledo, OH",2594.09,77,41.77
2022-10-30,"Winter Haven, FL","San Jose, CA",1704.16,472,19.6
2023-09-24,"Virginia Beach, VA","Hartford, CT",3699.68,383,32.63
2021-06-14,"Springfield, MA","Dayton, OH",1615.21,693,20.01
2022-07-27,"St. Paul, MN","Salem, OR",479.31,221,4.43
2022-05-11,"Fargo, ND","Glendale, AZ",1533.07,770,21.23
2021-02-11,"Cleveland, OH","Manhattan, NY",3089.24,776,30.18
2023-10-28,"Dallas, TX","New Haven, CT",3697.45,116,32.31
2023-05-23,"Spokane, WA","Indianapolis, IN",4785.25,335,51.35
2021-12-08,"Columbus, OH","Lakeland, FL",4645.32,247,68.59
2021-01-18,"Chattanooga, TN","San Juan, PR",4826.62,669,40.34
2022-04-13,"Dallas, TX","Lexington, KY",4588.62,948,74.11
2022-08-24,"Deltona, FL","Oklahoma City, OK",451.76,820,7.45
2021-11-13,"Greenville, SC","Myrtle Beach, SC",4636.76,797,45.73
2022-12-22,"Reno, NV","McAllen, TX",1830.56,236,16.84
2022-06-09,"Corpus Christi, TX","Oxnard, CA",2593.36,744,27.02
2023-04-29,"Garland, TX","Charlotte, NC",4634.52,577,43.86
2022-11-20,"Minneapolis, MN","Jacksonville, FL",362.37,586,4.2
2020-09-30,"Columbus, OH","Bremerton, WA",4723.27,121,67.56
2024-01-13,"Houston, TX","Fort Worth, TX",1783.74,513,18.53
2023-01-01,"Ogden, UT","Tampa, FL",2709.27,680,26.89
2023-12-30,"Lincoln, NE","Anaheim, CA",3187.06,688,31.86
2022-07-09,"Pittsburgh, PA","Concord, NC",4229.09,555,43.82
2020-03-17,"Worcester, MA","Ogden, UT",1680.17,417,16.72
2022-11-11,"Springfield, MA","Palm Bay, FL",4223.62,973,42.39
2020-08-05,"Henderson, NV","Bremerton, WA",1014.32,829,12.34
2023-10-25,"New Orleans, LA","Bridgeport, CT",770.74,197,10.17
2023-04-27,"Mobile, AL","Aguadilla, PR",1839.52,236,29.51
2022-07-16,"Youngstown, OH","Queens, NY",1888.13,321,15.82
2022-04-19,"Jersey City, NJ","Las Vegas, NV",3573.29,148,34.11
2022-11-14,"Bonita Springs, FL","Killeen, TX",2063.62,179,18.18
2020-12-10,"Philadelphia, PA","Greensboro, NC",670.87,220,6.17
2020-11-14,"Lancaster, PA","Bonita Springs, FL",2963.88,75,46.96
2020-10-09,"Columbia, SC","Richmond, VA",1193.4,166,11.54
2022-12-24,"Harrisburg, PA","Jackson, MS",2015.09,706,26.34
2021-05-19,"Mesa, AZ","Long Beach, CA",3923.07,583,45.71
2020-06-08,"Sacramento, CA","Rockford, IL",1972.06,217,23.07
2022-02-26,"Winter Haven, FL","Ogden, UT",3823.47,478,54.28
2021-02-28,"Tulsa, OK","Myrtle Beach, SC",1749.47,552,17.02
2021-12-17,"South Bend, IN","Flint, MI",2580.28,143,42.41
2022-03-30,"San Francisco, CA","Jacksonville, FL",1873.97,321,17.69
2021-11-06,"Austin, TX","South Bend, IN",2620.74,521,37.84
2023-04-23,"Aguadilla, PR","Chattanooga, TN",3455.28,874,30.89
2020-08-08,"Tallahassee, FL","Memphis, TN",212.89,600,2.95
2021-12-16,"Bakersfield, CA","Fresno, CA",1052.76,910,8.8
2023-07-08,"Pensacola, FL","Glendale, AZ",3489.8,888,43.45
2020-12-27,"North Las Vegas, NV","Brownsville, TX",2814.12,131,29.42
2021-04-26,"Savannah, GA","York, PA",1060.23,292,11.66
2023-06-20,"Bakersfield, CA","Seattle, WA",579.96,402,7.07
2023-01-19,"Montgomery, AL","Aguadilla, PR",358.42,734,5.9
2021-01-14,"Peoria, IL","Victorville, CA",1840.35,179,17.58
2020-03-31,"Victorville, CA","Des Moines, IA",571.07,182,5.61
2023-12-12,"Anchorage, AK","El Paso, TX",924.15,619,7.72
2021-12-07,"Chattanooga, TN","New Orleans, LA",3120.24,839,27.41
2023-01-14,"Arlington, TX","Colorado Springs, CO",591.19,171,5.49
2020-02-21,"Jackson, MS","Augusta, GA",4624.72,955,56.83
2021-06-27,"Syracuse, NY","Cleveland, OH",382.76,379,3.62
2022-11-29,"Brownsville, TX","North Las Vegas, NV",3465.58,130,31.7
2020-01-18,"North Las Vegas, NV","Lincoln, NE",2175.31,687,24.54
2022-02-09,"Charleston, SC","Chandler, AZ",4857.75,442,41.72
2023-10-03,"Newark, NJ","Fort Wayne, IN",4079.16,140,36.79
2023-10-25,"Winter Haven, FL","Dayton, OH",3262.71,437,32.04
2020-07-16,"Rockford, IL","Albany, NY",495.79,356,5.05
2021-02-02,"Raleigh, NC","Fort Worth, TX",4634.14,245,42.37
2021-01-07,"Indianapolis, IN","Shreveport, LA",3704.11,306,42.6
2021-06-23,"Concord, CA","Green Bay, WI",1613.16,758,15.33
2021-11-16,"Charleston, SC","Garland, TX",2774.43,648,25.72
2021-12-21,"Dayton, OH","Fresno, CA",752.8,612,11.38
2020-06-01,"Provo, UT","Appleton, WI",784.53,449,10.57
2022-11-29,"Syracuse, NY","Boise, ID",360.37,839,3.92
2022-05-23,"Denver, CO","Fargo, ND",967.37,997,8.63
2020-10-25,"Augusta, GA","Las Vegas, NV",2167.09,445,30.25
2021-04-04,"Albany, NY","San Francisco, CA",733.17,655,8.98
2022-12-24,"Springfield, MO","Bronx, NY",4981.9,961,60.97
2023-09-06,"Raleigh, NC","Savannah, GA",2190.74,724,31.8
2022-12-01,"Birmingham, AL","Anaheim, CA",459.91,889,4.44
2020-02-17,"Huntsville, AL","Enterprise, NV",4383.82,898,36.79
2023-06-02,"Rochester, NY","Arlington, VA",111.13,555,0.99
2020-10-05,"Queens, NY","Jacksonville, FL",3646.58,186,32.7
2022-08-15,"Jackson, MS","Peoria, IL",464.19,252,4.58
2021-07-25,"New Orleans, LA","Fort Worth, TX",3362.9,535,32.93
2020-09-24,"Huntsville, AL","Reading, PA",966.14,421,9.87
2022-09-30,"Harrisburg, PA","St. Louis, MO",1466.44,595,16.0
2020-09-24,"Rockford, IL","Rock Hill, SC",133.5,603,1.87
2021-06-07,"Greenville, SC","Garland, TX",1611.01,138,19.63
2023-01-16,"Columbia, SC","Lakeland, FL",730.94,209,10.78
2020-02-24,"San Jose, CA","Baton Rouge, LA",4806.03,759,61.66
2020-09-03,"Riverside, CA","Baltimore, MD",4454.96,999,47.53
2020-06-27,"Spokane, WA","Palm Bay, FL",659.44,974,9.65
2020-12-07,"Chattanooga, TN","St. Paul, MN",2489.78,883,28.96
2022-04-04,"Scottsdale, AZ","Tucson, AZ",1725.99,715,15.86
2021-11-27,"Concord, NC","Worcester, MA",1295.87,332,13.07
2023-12-10,"Youngstown, OH","Norfolk, VA",3804.09,125,50.1
2023-05-27,"Cincinnati, OH","Arlington, TX",2210.29,440,26.94
2023-10-16,"Henderson, NV","Santa Rosa, CA",2879.13,725,37.38
2022-10-24,"Green Bay, WI","Bridgeport, CT",4847.75,478,58.88
2023-04-29,"Salt Lake City, UT","Aurora, CO",1162.55,631,11.16
2022-01-29,"Gulfport, MS","Concord, NC",2970.43,774,43.74
2021-01-26,"Springfield, MO","Las Vegas, NV",1857.18,673,19.85
2020-09-16,"New Haven, CT","Winston-Salem, NC",3529.93,272,37.0
2021-11-16,"Newark, NJ","Palm Bay, FL",2021.72,919,17.99
2022-10-07,"Corpus Christi, TX","Fort Collins, CO",585.34,178,4.89
2021-01-12,"Fayetteville, AR","Jackson, MS",3636.01,913,46.03
2021-12-24,"Providence, RI","Brownsville, TX",1502.92,630,19.95
2023-12-03,"Hartford, CT","Cincinnati, OH",1719.0,941,19.58
2023-01-09,"Cleveland, OH","Bremerton, WA",4074.78,169,66.15
2021-07-04,"Lancaster, PA","Round Lake Beach, IL",535.55,431,6.95
2021-01-07,"Durham, NC","McAllen, TX",2804.69,504,41.3
2023-10-13,"Shreveport, LA","Jacksonville, FL",4379.85,523,45.99
2022-06-09,"Buffalo, NY","Concord, CA",1160.52,975,11.52
2023-12-03,"Louisville, KY","New Orleans, LA",512.43,788,6.03
2023-03-24,"Asheville, NC","Lafayette, LA",4951.49,942,70.86
2022-06-15,"Richmond, VA","Fremont, CA",2485.68,776,38.13
2022-06-02,"Mission Viejo, CA","Ann Arbor, MI",2723.44,676,42.55
2020-10-26,"Detroit, MI","Las Vegas, NV",4640.93,244,61.85
2022-08-09,"Denver, CO","Columbia, SC",1387.06,732,15.47
2021-06-25,"Phoenix, AZ","Flint, MI",1149.73,311,11.36
2023-10-30,"Bakersfield, CA","Winter Haven, FL",1932.7,904,20.09
2021-08-02,"St. Louis, MO","Arlington, TX",3940.58,326,59.41
2023-10-26,"Ann Arbor, MI","Des Moines, IA",3360.62,627,33.65
2020-07-30,"Anchorage, AK","North Las Vegas, NV",2198.93,225,22.88
2021-03-31,"Virginia Beach, VA","Ogden, UT",3870.72,573,55.35
2022-10-15,"El Paso, TX","San Antonio, TX",2065.98,912,18.61
2020-12-15,"Jersey City, NJ","Savannah, GA",1876.12,751,18.17
2020-12-03,"San Antonio, TX","Bremerton, WA",1784.7,136,18.57
2024-01-21,"Pensacola, FL","Rock Hill, SC",3343.73,304,35.72
2023-09-14,"Minneapolis, MN","Newark, NJ",2579.0,296,25.75
2022-10-20,"San Jose, CA","Lansing, MI",4986.27,897,48.72
2022-12-08,"Denver, CO","Lafayette, LA",875.8,948,14.16
2022-03-07,"Canton, OH","Albany, NY",1604.83,687,13.48
2022-04-22,"Augusta, GA","Winston-Salem, NC",2677.81,105,43.42
2020-05-21,"Gilbert, AZ","Riverside, CA",3393.66,642,31.98
2021-01-21,"Norfolk, VA","Dallas, TX",2410.64,621,30.81
2023-01-27,"Wilmington, NC","Allentown, PA",1987.34,676,21.44
2021-07-10,"Columbia, SC","Durham, NC",1119.27,380,11.48
2023-09-19,"Spokane, WA","Kissimmee, FL",1883.07,120,24.57
2020-04-17,"Nashville, TN","Montgomery, AL",1757.88,443,20.57
2022-06-10,"St. Petersburg, FL","Wichita, KS",2414.67,164,27.23
2022-06-16,"Nashville, TN","Salt Lake City, UT",109.42,606,1.82
2021-08-19,"Ann Arbor, MI","Mobile, AL",4179.86,601,40.62
2021-05-30,"Arlington, TX","Kansas City, MO",4936.09,431,64.65
2023-09-13,"San Diego, CA","Fremont, CA",1482.08,385,18.0
2021-03-18,"Trenton, NJ","Fresno, CA",1543.72,561,13.44
2021-02-19,"Arlington, VA","Lafayette, LA",2216.3,845,22.51
2022-07-04,"St. Petersburg, FL","St. Paul, MN",1826.78,482,20.96
2020-07-24,"Jackson, MS","Riverside, CA",2075.89,939,22.0
2022-01-24,"Las Vegas, NV","St. Paul, MN",817.16,866,7.74
2024-01-20,"Tucson, AZ","Wilmington, NC",4267.23,308,35.82
2023-08-03,"Charleston, SC","Dayton, OH",235.67,255,3.93
2020-06-18,"Madison, WI","Little Rock, AR",3649.49,737,34.44
2023-02-03,"Eugene, OR","Arlington, TX",3093.77,476,33.4
2020-07-10,"Fort Wayne, IN","Seattle, WA",4034.21,789,61.99
2023-10-02,"Round Lake Beach, IL","Brownsville, TX",1315.22,145,16.61
2022-09-21,"Baltimore, MD","Canton, OH",3477.24,651,38.2
2020-02-28,"Charlotte, NC","Augusta, GA",3725.41,445,43.53
2020-07-25,"Oxnard, CA","Round Lake Beach, IL",4204.09,128,38.76
2022-05-02,"Reno, NV","Bridgeport, CT",722.0,513,11.14
2021-03-04,"Rockford, IL","Dallas, TX",1293.55,58,13.5
2021-05-08,"Lubbock, TX","Ann Arbor, MI",3250.69,305,47.95
2020-06-16,"Queens, NY","Asheville, NC",3316.98,457,33.19
2021-12-27,"Springfield, MO","Corpus Christi, TX",4820.31,594,55.0
2021-04-24,"Winter Haven, FL","Worcester, MA",2974.44,440,31.4
2021-10-11,"Mesa, AZ","Irving, TX",217.73,234,2.03
2020-07-15,"Long Beach, CA","Greensboro, NC",295.3,199,4.04
2022-04-17,"San Antonio, TX","Worcester, MA",1665.97,611,26.76
2021-04-03,"Irvine, CA","Green Bay, WI",1652.43,499,22.37
2020-08-07,"Chula Vista, CA","Salt Lake City, UT",525.74,901,4.42
2021-08-23,"Allentown, PA","Stockton, CA",1408.84,281,23.3
2024-01-03,"Los Angeles, CA","Phoenix, AZ",888.72,54,13.4
2023-08-19,"Bonita Springs, FL","Anaheim, CA",2754.95,536,23.9
2021-08-31,"Los Angeles, CA","Sacramento, CA",4139.59,151,62.8
2023-06-22,"Fort Wayne, IN","Fremont, CA",2896.98,813,27.29
2023-08-24,"Garland, TX","Omaha, NE",4964.95,606,73.6
2022-11-18,"Toledo, OH","Indio, CA",4665.62,940,46.41
2020-04-09,"Albuquerque, NM","San Jose, CA",4507.67,337,37.98
2021-06-21,"Myrtle Beach, SC","Miami, FL",2655.54,653,41.34
2024-01-09,"Madison, WI","Fayetteville, NC",4089.32,380,35.84
2022-03-11,"Oakland, CA","Cincinnati, OH",211.95,237,3.23
2022-04-08,"Laredo, TX","New Haven, CT",4369.35,832,56.12
2020-06-13,"Fort Wayne, IN","Lexington, KY",3616.04,130,31.53
2020-06-05,"New Haven, CT","Tallahassee, FL",1389.66,965,13.5
2020-03-30,"Anaheim, CA","Toledo, OH",3121.51,586,30.96
2022-09-25,"Hialeah, FL","Youngstown, OH",3844.65,138,42.31
2021-11-04,"Chicago, IL","Modesto, CA",2704.02,686,33.75
2020-03-13,"Irvine, CA","Lincoln, NE",2980.59,673,32.96
2021-07-05,"Jacksonville, FL","Killeen, TX",253.3,144,2.36
2023-05-31,"Ann Arbor, MI","York, PA",4550.28,639,43.95
2021-09-04,"Phoenix, AZ","Pittsburgh, PA",3005.19,933,30.2
2020-08-27,"Portland, OR","Honolulu, HI",3332.44,178,49.85
2021-10-06,"Queens, NY","Peoria, IL",2892.87,685,36.33
2021-11-28,"Huntsville, AL","Laredo, TX",1879.4,778,29.25
2021-09-30,"Round Lake Beach, IL","Victorville, CA",3372.07,471,36.61
2022-09-19,"Raleigh, NC","Fort Wayne, IN",2648.42,812,24.46
2022-11-20,"Eugene, OR","Chicago, IL",3639.72,437,60.37
2020-03-08,"Allentown, PA","Youngstown, OH",4081.81,217,53.9
2023-02-15,"Toledo, OH","Deltona, FL",2095.31,489,23.7
2021-03-06,"Savannah, GA","Little Rock, AR",3763.74,900,34.34
2022-01-28,"Lafayette, LA","Enterprise, NV",4063.99,818,41.43
2023-08-27,"Columbus, OH","Birmingham, AL",1694.61,182,14.89
2021-02-19,"Palm Bay, FL","Oakland, CA",2553.56,277,38.34
2022-02-13,"Charlotte, NC","Seattle, WA",4114.17,182,62.12
2023-05-17,"Lexington, KY","Fargo, ND",3140.99,367,28.34
2020-01-23,"Durham, NC","Myrtle Beach, SC",3552.1,639,39.5
2022-02-28,"Killeen, TX","Davenport, IA",4130.99,64,65.73
2021-02-25,"Stockton, CA","Atlanta, GA",4456.79,58,50.68
2020-11-10,"Milwaukee, WI","Minneapolis, MN",399.96,576,3.8
2022-02-28,"Scranton, PA","Buffalo, NY",132.93,633,2.0
2023-01-02,"Wilmington, NC","Bronx, NY",2375.66,163,21.82
2023-02-19,"Seattle, WA","Rockford, IL",1356.39,58,19.6
2022-05-18,"Jersey City, NJ","San Juan, PR",4219.82,797,49.69
2020-07-31,"Peoria, IL","Columbia, SC",3887.01,534,46.48
2022-08-09,"Orlando, FL","Richmond, VA",3187.08,345,41.18
2021-05-02,"Kennewick, WA","Mission Viejo, CA",1253.98,996,10.7
2022-11-28,"Kissimmee, FL","Chicago, IL",2386.04,53,23.04
2020-08-09,"Albuquerque, NM","Wichita, KS",1022.61,526,9.06
2022-08-22,"Columbus, GA","Myrtle Beach, SC",145.64,458,1.52
2023-08-12,"Corpus Christi, TX","San Francisco, CA",4242.06,866,53.84
2022-05-26,"Fort Collins, CO","Queens, NY",863.62,859,12.4
2022-07-29,"Anchorage, AK","Buffalo, NY",1811.35,229,16.77
2020-11-23,"Victorville, CA","San Juan, PR",3312.94,677,44.65
2020-08-25,"Corpus Christi, TX","Milwaukee, WI",222.73,924,2.39
2024-01-15,"St. Paul, MN","Reno, NV",2683.21,564,22.74
2023-07-13,"San Diego, CA","Antioch, CA",4536.12,790,66.81
2022-06-22,"Lafayette, LA","Virginia Beach, VA",2206.93,88,34.72
2021-02-24,"North Las Vegas, NV","Raleigh, NC",4802.23,789,58.12
2020-04-18,"Louisville, KY","Buffalo, NY",1856.9,807,19.4
2020-11-07,"Fort Worth, TX","Santa Rosa, CA",1807.38,339,29.36
2021-12-09,"Albuquerque, NM","Aurora, CO",2703.22,137,31.1
2021-01-13,"Ann Arbor, MI","Enterprise, NV",4279.11,323,50.49
2022-06-14,"Cleveland, OH","Jersey City, NJ",2677.25,909,26.14
2021-09-08,"Fargo, ND","Louisville, KY",1812.59,497,29.07
2020-03-22,"Boston, MA","Cape Coral, FL",685.45,320,6.09
2023-05-18,"Grand Rapids, MI","Oxnard, CA",4401.24,456,46.09
2023-03-10,"Stockton, CA","Riverside, CA",1318.98,120,16.36
2022-03-21,"Milwaukee, WI","Palm Bay, FL",324.39,380,4.58
2020-10-05,"Seattle, WA","Salem, OR",3716.77,461,34.97
2021-11-09,"Little Rock, AR","Cincinnati, OH",1298.71,750,13.21
2020-01-02,"New York, NY","Tulsa, OK",516.18,358,4.37
2021-05-31,"Davenport, IA","Boise, ID",2213.86,459,33.77
2022-04-21,"Milwaukee, WI","Pensacola, FL",4523.64,304,68.14
2021-11-30,"Lincoln, NE","Detroit, MI",3086.86,125,36.64
2022-05-28,"Appleton, WI","Colorado Springs, CO",4892.32,672,53.41
2021-07-11,"Salem, OR","Los Angeles, CA",2829.88,323,29.98
2021-08-06,"Pittsburgh, PA","Arlington, VA",3607.46,892,39.21
2022-09-11,"Newark, NJ","Spokane, WA",4485.4,173,37.55
2023-10-21,"Tucson, AZ","Worcester, MA",596.81,135,8.69
2020-01-05,"Nashville, TN","Killeen, TX",2493.01,291,41.26
2021-08-08,"Syracuse, NY","Indio, CA",997.7,172,16.07
2021-10-29,"Irving, TX","Glendale, AZ",320.58,525,4.08
2020-02-16,"Boston, MA","Ogden, UT",4305.16,310,45.15
2020-08-30,"Albany, NY","Winter Haven, FL",1677.26,878,24.47
2023-08-14,"Boise, ID","Orlando, FL",3250.79,446,33.51
2023-04-27,"Palm Bay, FL","Pittsburgh, PA",3223.08,910,29.12
2020-10-22,"Houston, TX","Hialeah, FL",3988.39,827,57.66
2021-12-20,"Long Beach, CA","Bakersfield, CA",109.78,682,1.36
2023-07-15,"New Orleans, LA","Enterprise, NV",3290.34,913,42.24
2020-08-04,"Newark, NJ","Tampa, FL",2048.55,153,30.96
2021-07-03,"Plano, TX","Denton, TX",2943.68,180,47.6
2020-02-14,"Killeen, TX","Nashville, TN",1167.9,549,16.03
2023-01-11,"Providence, RI","Antioch, CA",2105.32,742,19.27
2022-05-28,"Cincinnati, OH","York, PA",244.49,735,2.64
2022-10-31,"Port St. Lucie, FL","Baltimore, MD",3922.38,739,50.45
2021-08-14,"Wichita, KS","Los Angeles, CA",4110.93,109,54.98
2022-08-02,"Antioch, CA","Chandler, AZ",893.04,381,12.08
2020-09-28,"Ann Arbor, MI","Salem, OR",632.37,390,5.92
2020-04-21,"Brooklyn, NY","Akron, OH",4488.95,208,45.57
2023-10-26,"Baton Rouge, LA","Shreveport, LA",2522.27,886,27.2
2020-08-02,"Fort Worth, TX","Gilbert, AZ",846.4,432,8.79
2020-12-31,"Oakland, CA","Peoria, IL",927.23,383,7.78
2022-07-02,"Canton, OH","Norfolk, VA",150.97,939,1.78
2020-03-17,"Durham, NC","Santa Rosa, CA",4365.63,237,48.48
2020-12-03,"San Diego, CA","Dayton, OH",3280.01,975,38.55
2022-08-06,"Anchorage, AK","Asheville, NC",770.68,111,7.1
2022-01-08,"Providence, RI","Lexington, KY",815.86,691,11.76
2022-05-01,"Nashua, NH","Fayetteville, AR",186.79,391,1.72
2021-09-01,"Lexington, KY","Richmond, VA",3663.43,322,59.01
2022-05-29,"Palm Bay, FL","Toledo, OH",4814.11,696,47.57
2021-01-26,"Lakeland, FL","Brooklyn, NY",1705.8,501,15.18
2022-06-16,"Fort Collins, CO","Rochester, NY",3943.28,228,47.12
2021-06-08,"Garland, TX","Lafayette, LA",329.09,710,3.98
2020-07-06,"Irving, TX","Honolulu, HI",3877.04,856,62.95
2020-09-23,"Boston, MA","Irving, TX",1023.05,976,9.84
2020-01-05,"Harrisburg, PA","Houston, TX",4677.06,68,41.47
2023-04-06,"Lakeland, FL","Columbus, GA",522.89,675,7.53
2020-04-30,"Charlotte, NC","Mission Viejo, CA",4130.39,294,51.85
2023-01-28,"San Juan, PR","Fresno, CA",3577.82,740,42.44
2020-09-05,"Philadelphia, PA","McAllen, TX",658.58,565,6.55
2022-08-16,"Washington, DC","Chicago, IL",2813.08,253,25.2
2023-01-14,"North Las Vegas, NV","St. Paul, MN",4011.54,523,41.72
2022-01-31,"Seattle, WA","Brooklyn, NY",4394.17,689,65.4
2020-03-23,"New York, NY","Rock Hill, SC",4374.47,646,61.07
2022-04-07,"Honolulu, HI","Flint, MI",1343.0,641,14.46
2021-01-18,"San Francisco, CA","Port St. Lucie, FL",3054.95,935,27.57
2021-05-15,"Stockton, CA","South Bend, IN",3651.47,203,30.59
2023-04-02,"Lancaster, PA","Anaheim, CA",3692.75,357,32.53
2021-04-22,"San Juan, PR","Lafayette, LA",3687.56,328,35.95
2023-10-08,"Brooklyn, NY","Glendale, AZ",2588.55,274,35.88
2020-12-30,"Bronx, NY","San Juan, PR",259.54,109,3.62
2021-11-06,"Bridgeport, CT","Mission Viejo, CA",4679.24,60,48.02
2020-10-06,"Raleigh, NC","Greensboro, NC",4790.69,568,51.71
2022-06-18,"Spokane, WA","Fargo, ND",2075.47,237,23.78
2020-09-30,"Richmond, VA","Springfield, MA",3489.41,948,33.11
2020-05-30,"Seattle, WA","Lexington, KY",1950.42,142,20.92
2020-08-14,"Bridgeport, CT","Fayetteville, NC",3637.82,229,41.89
2023-07-02,"Santa Rosa, CA","Springfield, MA",3419.32,829,29.03
2023-09-09,"Cleveland, OH","New York, NY",1140.38,472,13.37
2023-09-13,"Lincoln, NE","Los Angeles, CA",3338.61,690,53.56
2020-12-28,"Rock Hill, SC","Denver, CO",1912.34,241,17.54
2022-10-07,"Canton, OH","St. Petersburg, FL",2094.5,145,24.5
2021-11-04,"Boise, ID","Minneapolis, MN",958.28,73,10.01
2020-09-09,"Dallas, TX","Pittsburgh, PA",2707.03,651,27.42
2023-11-05,"Savannah, GA","Plano, TX",441.77,796,5.36
2023-03-06,"Bridgeport, CT","Rochester, NY",3049.12,145,49.98
2020-12-22,"Birmingham, AL","Arlington, VA",1579.0,657,20.93
2024-01-03,"Des Moines, IA","Cape Coral, FL",4161.24,324,43.86
2021-03-10,"Irvine, CA","Fremont, CA",2736.78,769,29.42
2020-05-07,"Jersey City, NJ","Seattle, WA",4792.57,740,59.2
2020-08-22,"Worcester, MA","Bonita Springs, FL",2240.85,998,22.71
2022-07-22,"Birmingham, AL","Staten Island, NY",3128.68,796,30.81
2022-07-07,"Bronx, NY","Oakland, CA",741.17,729,9.43
2023-09-28,"Eugene, OR","Trenton, NJ",3234.57,591,36.87
2023-11-21,"Wilmington, NC","St. Petersburg, FL",3995.23,681,37.04
2021-12-20,"Columbia, SC","Reno, NV",3654.56,150,50.82
2021-06-13,"Stockton, CA","Knoxville, TN",3939.09,844,37.28
2022-07-31,"Deltona, FL","Pittsburgh, PA",2165.2,777,22.21
2020-06-13,"Savannah, GA","Greenville, SC",4267.66,574,48.52
2022-12-29,"Orlando, FL","Omaha, NE",3354.01,415,32.24
2021-05-04,"Indianapolis, IN","Austin, TX",1466.51,985,13.18
2021-12-08,"Madison, WI","New Orleans, LA",2714.75,532,24.36
2023-06-03,"Jackson, MS","Scottsdale, AZ",4641.83,220,41.84
2020-09-23,"St. Louis, MO","Seattle, WA",4348.25,959,36.27
2023-08-07,"Kansas City, MO","McAllen, TX",4736.17,131,47.12
2022-02-03,"Montgomery, AL","Cincinnati, OH",3124.74,867,35.55
2021-05-10,"Montgomery, AL","Atlanta, GA",1607.33,609,23.29
2023-12-25,"Canton, OH","Omaha, NE",4382.65,902,41.47
2023-11-27,"Stockton, CA","Pensacola, FL",2736.25,264,44.07
2022-01-06,"Louisville, KY","Cincinnati, OH",2795.23,664,29.05
2021-09-23,"Virginia Beach, VA","Scranton, PA",4167.6,703,44.17
2020-05-16,"Canton, OH","Washington, DC",1049.29,231,12.1
2023-09-16,"Lubbock, TX","Albany, NY",841.87,687,11.19
2023-11-21,"Albuquerque, NM","Eugene, OR",4158.61,779,48.08
2020-07-29,"Gulfport, MS","Winter Haven, FL",4804.72,676,40.47
2020-11-06,"Columbia, SC","Aurora, CO",4827.0,633,43.29
2023-05-28,"Plano, TX","Seattle, WA",983.34,599,12.68
2022-04-04,"Chicago, IL","Salem, OR",1113.56,243,9.82
2021-02-24,"Fresno, CA","New Haven, CT",2876.37,656,33.13
2022-08-03,"Flint, MI","Boston, MA",1310.35,583,17.54
2021-04-10,"New Orleans, LA","Salt Lake City, UT",2302.15,548,33.62
2023-04-17,"Mobile, AL","Eugene, OR",4417.54,936,43.68
2021-06-05,"Kennewick, WA","Worcester, MA",1176.35,76,11.61
